days,go-commits,go-authors,rust-commits,rust-authors,swift-commits,swift-authors
0,2,1,1,1,1,1
1,3,1,1,1,19,1
2,5,1,1,1,41,1
3,6,1,1,1,41,1
4,14,2,1,1,42,1
5,15,2,1,1,56,1
6,15,2,1,1,64,1
7,15,2,3,1,77,1
8,16,2,19,3,88,1
9,22,2,47,3,88,1
10,26,2,47,3,104,1
11,26,2,52,3,106,1
12,26,2,62,3,106,1
13,26,2,72,4,113,1
14,27,2,102,4,115,1
15,28,2,144,4,122,1
16,28,2,176,4,122,1
17,30,2,181,4,129,1
18,30,2,198,4,137,1
19,30,2,205,4,145,1
20,30,2,210,4,145,1
21,30,2,210,4,148,1
22,30,2,221,5,150,1
23,31,2,224,6,150,1
24,34,2,230,8,150,1
25,39,2,234,8,150,1
26,42,3,248,9,150,1
27,44,3,264,10,150,1
28,44,3,269,10,150,1
29,46,3,280,10,150,1
30,47,3,290,11,150,1
31,49,3,294,12,150,1
32,51,3,301,12,150,1
33,51,3,315,13,150,1
34,51,3,330,13,150,1
35,51,3,334,13,150,1
36,51,3,347,13,150,1
37,51,3,359,13,150,1
38,51,3,361,13,150,1
39,51,3,367,13,150,1
40,51,3,375,13,150,1
41,51,3,384,13,150,1
42,51,3,410,13,150,1
43,51,3,413,13,150,1
44,52,3,414,13,150,1
45,52,3,414,13,150,1
46,54,3,414,13,150,1
47,55,3,415,13,150,1
48,55,3,426,13,150,1
49,55,3,435,13,152,1
50,55,3,442,15,152,1
51,55,3,449,15,152,1
52,55,3,450,15,152,1
53,55,3,451,15,152,1
54,55,3,469,15,152,1
55,55,3,473,15,152,1
56,56,3,486,15,152,1
57,57,3,495,15,152,1
58,58,3,497,15,152,1
59,58,3,497,15,152,1
60,64,3,497,15,152,1
61,64,3,502,15,152,1
62,64,3,510,15,152,1
63,64,3,526,15,154,1
64,64,3,533,15,154,1
65,65,3,552,15,154,1
66,67,3,553,15,154,1
67,71,3,553,15,154,1
68,71,3,554,15,154,1
69,71,3,573,15,154,1
70,71,3,584,15,154,1
71,71,3,597,15,154,1
72,71,3,611,15,154,1
73,71,3,612,15,154,1
74,74,3,612,15,154,1
75,74,3,612,15,154,1
76,74,3,618,15,154,1
77,74,3,619,15,154,1
78,74,3,619,15,154,1
79,74,3,623,15,154,1
80,74,3,623,15,154,1
81,74,3,623,15,154,1
82,74,3,624,15,154,1
83,74,3,637,15,154,1
84,74,3,644,15,171,1
85,74,3,647,15,182,1
86,75,3,648,15,185,1
87,75,3,648,15,188,1
88,75,3,649,15,188,1
89,75,3,651,15,188,1
90,75,3,656,15,192,1
91,75,3,665,15,192,1
92,75,3,675,15,196,1
93,75,3,675,15,197,1
94,82,3,675,15,197,1
95,90,3,675,15,197,1
96,119,3,682,16,197,1
97,120,3,691,16,197,1
98,135,3,699,16,197,1
99,138,3,706,16,198,1
100,141,3,709,16,198,1
101,150,3,709,16,198,1
102,163,3,709,16,198,1
103,168,3,713,16,198,1
104,168,3,717,16,198,1
105,171,3,719,16,198,1
106,178,3,721,16,198,1
107,187,3,723,16,198,1
108,199,3,723,16,198,1
109,199,3,723,16,198,1
110,200,3,725,16,198,1
111,204,3,730,16,198,1
112,205,3,732,16,198,1
113,208,3,736,16,198,1
114,220,3,745,16,198,1
115,230,3,749,16,198,1
116,243,3,751,16,198,1
117,256,3,758,16,203,1
118,261,3,764,16,203,1
119,262,3,773,16,203,1
120,267,3,781,16,203,1
121,272,3,782,16,203,1
122,274,3,782,16,203,1
123,286,3,782,16,203,1
124,287,3,793,17,203,1
125,289,3,799,17,203,1
126,290,3,808,18,203,1
127,299,3,818,18,203,1
128,310,3,835,18,203,1
129,321,3,835,18,203,1
130,327,3,835,18,203,1
131,332,3,837,18,207,1
132,338,3,839,18,207,1
133,341,3,841,18,208,1
134,353,3,847,18,208,1
135,365,3,847,18,209,1
136,373,3,847,18,209,1
137,382,3,847,18,209,1
138,388,3,847,18,209,1
139,395,3,850,18,209,1
140,397,3,863,18,209,1
141,401,3,864,18,209,1
142,405,3,879,18,209,1
143,410,3,879,18,209,1
144,416,3,879,18,209,1
145,423,3,881,18,209,1
146,426,3,884,18,209,1
147,431,3,886,18,209,1
148,439,3,886,18,209,1
149,445,3,890,18,209,1
150,452,3,892,18,209,1
151,455,3,897,18,209,1
152,460,3,898,18,209,1
153,463,4,899,18,209,1
154,469,4,899,18,209,1
155,480,4,900,18,209,1
156,487,4,908,18,209,1
157,490,4,912,18,209,1
158,495,4,914,18,209,1
159,500,4,926,18,209,1
160,503,4,928,18,209,1
161,506,4,940,18,209,1
162,522,4,948,18,209,1
163,531,4,953,18,209,1
164,533,4,953,18,209,1
165,533,4,953,18,209,1
166,533,4,962,18,209,1
167,533,4,966,18,209,1
168,533,4,972,18,209,1
169,533,4,987,18,209,1
170,533,4,997,18,209,1
171,536,4,997,18,209,1
172,540,4,997,18,209,1
173,540,4,1002,18,209,1
174,540,4,1007,18,209,1
175,540,4,1015,18,209,1
176,540,4,1031,18,209,1
177,540,4,1045,18,209,1
178,541,4,1049,18,209,1
179,544,4,1056,18,209,1
180,551,4,1063,18,209,1
181,551,4,1070,18,209,1
182,551,4,1080,18,209,1
183,552,4,1092,18,209,1
184,560,4,1099,18,209,1
185,569,4,1099,18,209,1
186,578,4,1099,18,209,1
187,580,4,1111,18,209,1
188,580,4,1117,18,209,1
189,580,4,1121,18,209,1
190,588,4,1123,18,209,1
191,594,4,1129,19,209,1
192,604,5,1129,19,209,1
193,619,5,1129,19,209,1
194,633,5,1129,19,209,1
195,638,5,1129,19,209,1
196,640,5,1135,19,209,1
197,644,5,1144,19,209,1
198,655,5,1157,19,209,1
199,663,5,1159,19,209,1
200,676,5,1159,19,209,1
201,687,5,1173,19,209,1
202,690,5,1181,19,210,1
203,690,5,1184,19,210,1
204,705,5,1188,19,210,1
205,712,5,1202,19,210,1
206,722,5,1205,19,210,1
207,733,5,1205,19,210,1
208,750,5,1210,19,210,1
209,756,5,1215,19,210,1
210,757,5,1220,19,210,1
211,768,5,1223,19,210,1
212,783,5,1230,19,210,1
213,789,5,1230,19,210,1
214,794,5,1230,19,210,1
215,801,5,1242,20,210,1
216,806,5,1247,20,210,1
217,807,5,1250,20,210,1
218,811,5,1256,20,210,1
219,822,6,1266,20,210,1
220,830,6,1266,20,220,1
221,835,6,1266,20,220,1
222,845,6,1272,20,220,1
223,846,6,1274,20,220,1
224,846,6,1281,20,223,1
225,848,6,1291,21,224,1
226,860,6,1297,21,224,1
227,870,6,1297,21,228,1
228,885,6,1302,21,234,1
229,897,6,1307,21,234,1
230,899,6,1313,21,235,1
231,900,6,1320,21,235,1
232,916,6,1322,22,236,1
233,926,6,1324,22,238,1
234,937,6,1325,22,238,1
235,944,6,1325,22,238,1
236,958,6,1330,23,238,1
237,962,6,1333,23,238,1
238,967,6,1341,23,238,1
239,970,6,1356,23,242,1
240,973,6,1356,23,249,1
241,997,6,1356,23,251,1
242,1010,6,1357,23,251,1
243,1018,6,1368,23,258,1
244,1023,6,1373,23,262,1
245,1025,6,1379,23,265,1
246,1040,6,1382,23,272,1
247,1049,6,1387,23,281,1
248,1067,6,1387,23,301,1
249,1082,6,1387,23,305,1
250,1089,6,1390,23,305,1
251,1089,6,1399,23,305,1
252,1089,6,1408,23,308,1
253,1097,6,1420,23,311,1
254,1104,6,1434,23,311,1
255,1111,6,1435,23,311,1
256,1118,6,1444,23,311,1
257,1129,6,1451,23,311,1
258,1129,6,1465,23,311,1
259,1130,6,1478,23,313,1
260,1147,6,1491,23,313,1
261,1173,6,1500,24,314,1
262,1198,6,1501,24,316,1
263,1209,6,1515,24,316,1
264,1214,6,1536,24,316,1
265,1215,6,1554,24,316,1
266,1219,6,1578,24,317,1
267,1238,6,1595,24,330,1
268,1247,6,1613,24,336,1
269,1249,6,1617,24,336,1
270,1249,6,1625,24,336,1
271,1249,6,1632,24,337,1
272,1249,6,1648,24,337,1
273,1249,6,1661,24,337,1
274,1256,6,1671,24,337,1
275,1262,6,1706,25,337,1
276,1270,6,1720,25,337,1
277,1283,6,1730,25,337,1
278,1289,6,1767,26,337,1
279,1290,6,1783,26,339,1
280,1290,6,1802,26,339,1
281,1296,6,1832,26,339,1
282,1307,6,1857,26,339,1
283,1318,6,1867,26,339,1
284,1330,6,1871,26,339,1
285,1333,6,1884,26,340,1
286,1335,6,1905,26,347,1
287,1337,6,1912,26,347,1
288,1343,6,1941,26,347,1
289,1354,6,1957,26,347,1
290,1357,6,1965,26,347,1
291,1370,6,1967,26,347,1
292,1383,6,1972,26,347,1
293,1390,6,1979,26,347,1
294,1390,6,1982,26,348,1
295,1391,6,2007,26,348,1
296,1392,6,2026,26,348,1
297,1392,6,2028,26,348,1
298,1392,6,2030,26,348,1
299,1393,6,2045,26,348,1
300,1393,6,2057,26,348,1
301,1393,6,2075,26,348,1
302,1393,6,2081,26,348,1
303,1396,6,2089,26,348,1
304,1396,6,2092,26,348,1
305,1396,6,2103,26,348,1
306,1396,6,2119,26,348,1
307,1396,6,2138,26,348,1
308,1396,6,2154,26,348,1
309,1401,6,2167,26,348,1
310,1423,6,2184,26,348,1
311,1434,6,2185,26,348,1
312,1444,6,2188,26,348,1
313,1458,6,2199,26,348,1
314,1458,6,2212,26,348,1
315,1458,6,2227,26,348,1
316,1459,6,2246,26,348,1
317,1464,6,2263,26,348,1
318,1468,6,2264,26,350,1
319,1491,6,2273,26,350,1
320,1518,6,2294,26,350,1
321,1518,6,2314,26,350,1
322,1518,6,2344,26,350,1
323,1518,6,2375,27,356,1
324,1526,6,2393,27,356,1
325,1534,6,2394,27,356,1
326,1539,6,2398,27,356,1
327,1545,6,2411,27,356,1
328,1546,6,2433,27,356,1
329,1546,6,2457,27,356,1
330,1563,6,2476,27,356,1
331,1574,6,2512,27,356,1
332,1579,6,2528,27,356,1
333,1583,6,2530,27,356,1
334,1595,6,2556,28,356,1
335,1597,6,2588,30,356,1
336,1597,6,2622,30,356,1
337,1602,6,2640,30,356,1
338,1607,6,2678,30,356,1
339,1611,6,2697,30,356,1
340,1623,6,2713,30,356,1
341,1636,6,2731,30,356,1
342,1639,6,2753,30,356,1
343,1644,6,2770,31,356,1
344,1650,6,2790,31,356,1
345,1657,6,2806,31,356,1
346,1663,6,2807,31,356,1
347,1664,6,2808,31,356,1
348,1671,6,2815,31,356,1
349,1671,6,2842,31,356,1
350,1678,6,2871,31,356,1
351,1688,6,2891,31,356,1
352,1692,6,2903,31,356,1
353,1694,6,2917,31,356,1
354,1699,6,2918,31,356,1
355,1701,6,2922,31,356,1
356,1702,6,2931,32,356,1
357,1703,6,2947,32,356,1
358,1707,6,2975,32,356,1
359,1710,6,3004,32,356,1
360,1713,6,3011,32,356,1
361,1714,6,3012,32,357,2
362,1717,6,3025,33,359,2
363,1717,6,3066,34,359,2
364,1717,6,3107,34,359,2
365,1724,6,3155,34,360,2
366,1733,6,3190,35,363,2
367,1747,6,3213,35,382,3
368,1764,6,3223,35,382,3
369,1775,6,3250,35,382,3
370,1780,6,3263,35,382,3
371,1780,6,3278,35,385,3
372,1788,6,3294,35,396,3
373,1800,6,3314,35,397,4
374,1811,6,3320,35,401,4
375,1821,6,3325,35,401,4
376,1825,7,3362,35,401,4
377,1825,7,3412,35,406,4
378,1825,7,3454,35,406,4
379,1833,7,3494,35,424,4
380,1839,7,3529,35,428,5
381,1846,8,3533,35,430,5
382,1848,8,3542,35,441,5
383,1859,8,3563,35,442,5
384,1859,8,3604,35,442,5
385,1862,8,3637,35,443,5
386,1865,8,3693,35,443,5
387,1881,8,3739,36,444,5
388,1885,8,3744,36,445,5
389,1895,8,3760,36,447,5
390,1901,8,3795,36,452,5
391,1901,8,3846,36,480,6
392,1901,8,3877,36,504,6
393,1919,9,3906,36,508,6
394,1930,9,3918,36,508,6
395,1936,10,3928,36,509,6
396,1955,10,3935,36,511,6
397,1957,10,3956,36,511,6
398,1957,10,3981,36,513,6
399,1958,10,4001,36,518,6
400,1963,11,4033,36,518,6
401,1971,11,4051,36,525,6
402,1979,11,4059,36,532,6
403,1982,11,4059,36,543,6
404,1989,11,4089,36,569,6
405,1989,11,4123,36,576,6
406,1992,11,4181,36,576,6
407,2004,11,4208,36,576,6
408,2014,11,4249,36,580,6
409,2031,11,4259,36,586,6
410,2041,11,4264,36,605,6
411,2044,11,4295,36,616,6
412,2047,11,4332,36,619,6
413,2053,11,4356,36,623,6
414,2061,11,4391,36,626,6
415,2076,11,4413,36,626,6
416,2077,11,4414,36,632,6
417,2081,12,4414,36,633,6
418,2084,12,4435,37,635,6
419,2089,12,4462,37,640,6
420,2091,13,4520,37,640,6
421,2094,14,4589,37,641,6
422,2102,14,4623,37,641,6
423,2113,14,4630,37,641,6
424,2118,14,4634,37,642,6
425,2123,14,4671,37,645,6
426,2125,14,4706,37,647,6
427,2127,14,4736,37,647,6
428,2131,14,4780,37,648,6
429,2144,14,4803,37,653,6
430,2153,14,4814,37,656,6
431,2161,14,4816,37,656,6
432,2181,14,4839,37,656,6
433,2181,14,4857,37,663,6
434,2181,14,4890,37,667,6
435,2184,14,4913,37,667,6
436,2192,14,4946,38,669,6
437,2200,14,4963,38,674,6
438,2210,14,4966,38,676,6
439,2226,14,4981,38,677,6
440,2228,14,5003,38,677,6
441,2229,14,5035,38,677,6
442,2241,14,5075,38,677,6
443,2249,14,5098,38,677,6
444,2262,14,5100,38,677,6
445,2277,14,5102,38,677,6
446,2293,14,5102,38,677,6
447,2297,14,5108,38,677,6
448,2298,14,5127,38,677,6
449,2300,14,5134,38,677,6
450,2317,14,5152,38,677,6
451,2327,14,5158,38,677,6
452,2332,14,5161,38,677,6
453,2343,14,5177,38,677,6
454,2345,14,5195,38,677,6
455,2348,14,5228,38,677,6
456,2355,14,5260,38,678,6
457,2368,15,5285,38,678,6
458,2372,15,5288,38,688,6
459,2391,15,5290,38,692,6
460,2404,15,5307,38,701,6
461,2418,15,5351,38,705,6
462,2418,15,5372,38,716,6
463,2430,15,5402,38,716,6
464,2436,15,5445,38,716,6
465,2439,15,5458,38,716,6
466,2440,15,5465,39,718,6
467,2441,15,5494,39,720,6
468,2441,15,5518,39,723,6
469,2441,15,5539,40,723,6
470,2449,15,5565,40,723,6
471,2461,16,5580,40,723,6
472,2470,16,5581,40,749,6
473,2478,16,5585,41,751,6
474,2485,17,5595,41,755,6
475,2485,17,5619,41,755,6
476,2485,17,5638,42,755,6
477,2496,17,5659,42,755,6
478,2503,17,5676,42,758,6
479,2510,18,5676,42,768,6
480,2532,18,5680,42,783,6
481,2537,18,5703,42,797,6
482,2537,18,5726,44,797,6
483,2537,18,5744,44,797,6
484,2549,18,5762,44,797,6
485,2556,18,5779,44,797,6
486,2561,18,5781,44,797,6
487,2579,18,5785,44,798,6
488,2584,18,5809,44,810,6
489,2585,18,5818,44,819,6
490,2586,18,5824,44,819,6
491,2609,18,5854,44,819,6
492,2637,18,5876,44,819,6
493,2647,18,5879,44,819,6
494,2658,18,5891,45,819,6
495,2668,18,5898,45,819,6
496,2669,18,5909,45,819,6
497,2671,18,5916,45,819,6
498,2689,18,5948,45,819,6
499,2708,18,5986,45,819,6
500,2722,18,5995,45,822,6
501,2732,18,5998,45,822,6
502,2749,18,6022,45,822,6
503,2749,18,6049,45,822,6
504,2749,18,6070,45,822,6
505,2760,18,6087,45,822,6
506,2773,18,6092,45,826,6
507,2773,18,6097,45,839,6
508,2773,18,6104,46,844,6
509,2774,18,6131,46,845,6
510,2775,18,6145,46,845,6
511,2775,18,6165,46,847,6
512,2794,19,6186,46,847,6
513,2813,20,6210,46,847,6
514,2831,20,6211,46,849,6
515,2843,20,6219,47,857,6
516,2855,20,6234,47,866,6
517,2855,20,6255,47,866,6
518,2855,20,6289,47,866,6
519,2863,20,6321,47,866,6
520,2878,20,6349,47,866,6
521,2890,20,6351,47,866,6
522,2901,20,6353,47,872,6
523,2918,20,6367,47,897,6
524,2920,20,6389,47,906,6
525,2926,20,6405,47,906,6
526,2934,20,6411,47,906,6
527,2938,20,6418,47,906,6
528,2960,20,6420,47,906,6
529,2975,20,6421,47,906,6
530,2987,20,6436,47,906,6
531,2988,20,6453,47,906,6
532,2988,20,6471,48,906,6
533,3001,22,6484,48,906,6
534,3011,22,6505,48,906,6
535,3025,22,6508,48,906,6
536,3037,22,6510,48,906,6
537,3054,22,6522,48,909,6
538,3055,22,6545,48,915,6
539,3058,22,6567,48,915,6
540,3075,22,6583,48,915,6
541,3078,22,6595,48,915,6
542,3094,22,6596,48,915,6
543,3112,22,6608,48,923,6
544,3132,22,6618,48,947,6
545,3134,22,6641,48,953,6
546,3142,22,6659,48,960,6
547,3162,22,6686,49,960,6
548,3180,22,6724,49,962,6
549,3194,22,6734,49,973,6
550,3216,22,6749,49,995,6
551,3220,22,6773,49,1002,6
552,3221,22,6813,49,1002,6
553,3222,22,6824,50,1002,6
554,3223,22,6844,50,1002,6
555,3232,22,6855,50,1002,6
556,3240,22,6856,50,1005,6
557,3253,22,6858,50,1005,6
558,3254,22,6864,50,1012,6
559,3254,22,6865,50,1012,6
560,3256,22,6871,50,1012,6
561,3265,22,6885,50,1012,6
562,3281,22,6894,52,1012,6
563,3291,22,6895,52,1013,6
564,3305,23,6899,52,1014,6
565,3321,23,6918,52,1016,6
566,3323,23,6926,52,1016,6
567,3324,23,6941,52,1016,6
568,3334,23,6971,52,1016,6
569,3344,23,7002,52,1018,6
570,3347,23,7008,52,1019,6
571,3366,23,7020,53,1020,6
572,3375,23,7048,54,1020,6
573,3375,23,7065,56,1021,6
574,3376,23,7092,56,1022,6
575,3385,23,7111,56,1022,6
576,3399,24,7150,56,1023,6
577,3411,24,7171,56,1023,6
578,3418,24,7201,57,1023,6
579,3423,24,7255,57,1027,6
580,3430,24,7299,57,1028,6
581,3430,24,7355,57,1028,6
582,3446,24,7446,58,1028,6
583,3466,24,7479,60,1028,6
584,3473,24,7493,62,1028,6
585,3479,24,7504,64,1029,6
586,3491,25,7557,66,1029,6
587,3494,25,7588,66,1029,6
588,3502,25,7634,69,1029,6
589,3513,25,7676,69,1039,6
590,3525,25,7692,69,1039,6
591,3542,25,7704,70,1039,6
592,3570,25,7720,71,1040,6
593,3575,25,7752,71,1054,6
594,3575,25,7777,71,1060,6
595,3575,25,7819,71,1063,6
596,3594,25,7843,71,1071,6
597,3605,25,7871,73,1077,7
598,3614,25,7885,73,1077,7
599,3633,25,7901,73,1079,7
600,3642,25,7914,74,1079,7
601,3644,25,7936,75,1080,7
602,3647,25,7965,75,1084,7
603,3657,25,7986,75,1112,7
604,3661,25,8022,75,1112,7
605,3669,25,8043,75,1113,7
606,3674,25,8067,76,1115,7
607,3681,25,8088,76,1117,7
608,3683,25,8108,77,1126,7
609,3706,25,8126,77,1129,7
610,3730,25,8135,78,1131,7
611,3751,25,8162,79,1143,7
612,3792,25,8171,79,1152,7
613,3843,25,8174,79,1153,7
614,3871,26,8194,79,1156,7
615,3889,26,8223,80,1157,7
616,3919,26,8249,80,1157,7
617,3942,26,8267,80,1161,7
618,3974,27,8290,80,1166,7
619,4005,27,8294,80,1174,7
620,4021,27,8307,80,1181,7
621,4034,29,8322,80,1196,7
622,4048,32,8340,80,1198,7
623,4064,32,8360,80,1198,7
624,4080,33,8377,80,1198,7
625,4120,39,8419,80,1210,7
626,4146,40,8431,80,1215,7
627,4166,42,8435,80,1221,7
628,4182,42,8453,80,1232,7
629,4183,42,8482,80,1238,7
630,4183,42,8496,80,1238,7
631,4197,43,8536,80,1239,7
632,4219,45,8563,80,1243,7
633,4222,45,8589,81,1269,7
634,4222,45,8604,81,1289,7
635,4222,45,8623,81,1299,7
636,4222,45,8646,81,1317,7
637,4230,46,8678,81,1321,7
638,4250,56,8719,81,1321,7
639,4271,58,8743,81,1325,7
640,4291,59,8757,81,1333,7
641,4312,59,8766,81,1354,7
642,4331,59,8780,81,1383,7
643,4331,59,8810,81,1402,7
644,4335,59,8846,81,1409,7
645,4344,59,8877,81,1410,7
646,4349,59,8916,81,1427,7
647,4367,60,8927,81,1458,7
648,4380,60,8931,82,1479,7
649,4393,64,8967,82,1489,7
650,4394,64,8982,82,1497,7
651,4401,64,9025,82,1500,7
652,4410,66,9043,82,1500,7
653,4437,68,9050,82,1508,7
654,4444,68,9057,83,1515,7
655,4457,69,9081,84,1530,7
656,4463,69,9100,84,1541,7
657,4464,69,9126,84,1556,7
658,4464,69,9140,84,1569,7
659,4469,70,9159,85,1570,7
660,4476,70,9173,85,1574,7
661,4485,70,9181,85,1586,7
662,4488,70,9190,85,1594,7
663,4490,70,9203,85,1606,7
664,4490,70,9213,85,1619,7
665,4492,70,9233,85,1625,7
666,4498,70,9243,85,1627,7
667,4509,71,9260,85,1640,7
668,4511,71,9266,85,1657,7
669,4512,71,9281,86,1667,7
670,4512,71,9295,86,1682,7
671,4513,71,9311,86,1693,7
672,4513,71,9325,86,1696,7
673,4517,71,9354,86,1696,7
674,4528,71,9367,86,1708,7
675,4546,72,9376,86,1726,7
676,4556,72,9380,86,1744,7
677,4560,72,9397,86,1754,7
678,4563,72,9413,86,1771,7
679,4564,72,9423,86,1778,7
680,4578,72,9440,86,1781,7
681,4584,72,9456,86,1797,7
682,4605,72,9458,86,1804,7
683,4606,72,9459,86,1825,7
684,4619,72,9472,86,1842,7
685,4620,72,9484,87,1847,7
686,4620,72,9505,87,1857,7
687,4632,73,9532,87,1861,7
688,4643,73,9535,87,1876,7
689,4646,73,9540,87,1888,7
690,4646,73,9540,87,1889,7
691,4655,75,9548,87,1899,7
692,4655,75,9558,87,1906,7
693,4658,75,9566,87,1909,7
694,4678,76,9571,87,1910,7
695,4693,77,9577,87,1911,7
696,4710,77,9581,87,1911,7
697,4721,77,9587,87,1911,7
698,4730,77,9609,87,1911,7
699,4735,77,9636,87,1911,7
700,4736,77,9668,87,1911,7
701,4761,77,9684,88,1915,7
702,4768,77,9704,88,1924,7
703,4775,77,9711,88,1932,7
704,4789,79,9712,88,1941,7
705,4801,79,9741,88,1946,7
706,4804,79,9777,89,1951,7
707,4807,79,9802,89,1953,7
708,4813,79,9830,89,1953,7
709,4825,79,9851,89,1971,7
710,4840,80,9860,89,1974,7
711,4843,80,9865,89,1979,7
712,4847,80,9871,89,1982,7
713,4847,80,9898,89,1986,7
714,4847,80,9923,89,1986,7
715,4848,80,9944,89,1986,7
716,4865,81,9981,89,1993,7
717,4876,81,10001,90,2003,7
718,4893,82,10010,91,2005,7
719,4906,83,10051,91,2009,7
720,4906,83,10071,91,2013,7
721,4910,83,10105,91,2017,7
722,4922,84,10147,91,2017,7
723,4929,85,10175,91,2023,7
724,4938,86,10191,91,2034,7
725,4952,86,10194,91,2038,7
726,4962,88,10205,91,2041,7
727,4962,88,10227,91,2042,7
728,4964,88,10245,91,2045,7
729,4965,88,10289,91,2045,7
730,4970,88,10309,91,2045,7
731,4979,88,10316,91,2050,7
732,4989,89,10321,91,2052,7
733,4999,89,10342,92,2062,7
734,5001,89,10357,92,2070,8
735,5003,89,10380,92,2070,8
736,5016,90,10410,92,2083,8
737,5023,90,10434,92,2099,8
738,5033,90,10434,92,2118,8
739,5037,90,10442,92,2133,8
740,5041,90,10482,93,2140,8
741,5041,90,10510,93,2158,8
742,5041,90,10539,93,2160,8
743,5045,90,10562,93,2160,8
744,5063,90,10577,93,2167,8
745,5067,90,10589,93,2169,8
746,5069,90,10595,93,2171,8
747,5087,91,10617,93,2178,8
748,5093,91,10656,94,2217,8
749,5093,91,10669,94,2222,8
750,5095,91,10701,94,2227,8
751,5114,92,10737,95,2235,8
752,5127,92,10758,96,2247,8
753,5137,92,10770,97,2250,8
754,5151,92,10835,98,2257,8
755,5152,92,10881,98,2264,8
756,5152,92,10906,98,2269,8
757,5170,92,10944,98,2269,8
758,5187,93,10981,98,2278,8
759,5200,93,10998,98,2286,8
760,5207,93,10999,98,2296,8
